url;threatType;platformType;threatEntryType
ready4livefree4systemsmacandpc.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ussht.wapka.mobi;MALWARE;ANY_PLATFORM;URL
soft-centresyspcandmacalike.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
xoprgmiscalls.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
preparealways2systems4upgrade.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
xiyangxiaozhan.com;MALWARE;ANY_PLATFORM;URL
btbtt.la;MALWARE;ANY_PLATFORM;URL
zdm7.com;MALWARE;ANY_PLATFORM;URL
2yi.tv;MALWARE;ANY_PLATFORM;URL
biso.cc;MALWARE;ANY_PLATFORM;URL
biso.cc;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
cmuvnzwrkcoronis.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
32lw.com;MALWARE;ANY_PLATFORM;URL
freshupdatesysformacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yeah2.com;MALWARE;ANY_PLATFORM;URL
softupdatefree4systemsmacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
59to.com;MALWARE;ANY_PLATFORM;URL
perfect-centerfornewsoftwarepcandmac.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
uakjxxmsabbatical.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softnewreadyfree4systemsmacandpc.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
mytamilwire.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
freeappdownloadnowapa.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
windowserror00214x12.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ready4maintainsysforpcandmac.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
keyupgradesysformacandpc.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsyavleupgrades2now.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsyavleupgrades2now.download;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
nowfree4systemmacandpc.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
completeyearindclub.xyz;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
readygosysforpcandmac.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
16movies.cn;MALWARE;ANY_PLATFORM;URL
thesafeandfree-updatesystems.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfree-updatesystems.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
kruiz-dengi.ru;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
goodupdatesyouwilluse.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafest-content4downloading.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
lack1222.review;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
eoironunchakus.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ad-file.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getallyouneedforeveryonetohaveitamazing.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getupdatesfreeforfunusenow.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe2upgradeing.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowinstallupgradefreeforsystemspcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
networkexecution.online;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdate.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
youyoulv.com;MALWARE;ANY_PLATFORM;URL
ydy7.com;MALWARE;ANY_PLATFORM;URL
thebiggerandstableupdating.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandstableupdating.pro;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
guodashi.com;MALWARE;ANY_PLATFORM;URL
thebiggerandbetterupdates.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrades.download;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
yuyu.com;MALWARE;ANY_PLATFORM;URL
centurypass.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
mygirl8.com;MALWARE;ANY_PLATFORM;URL
softfor-fastandsafeultimateupgrades.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softfor-fastandsafeultimateupgrades.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
idmdm.com;MALWARE;ANY_PLATFORM;URL
perfectcodeforfreeupdates.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfect-codeforfreedevelopedforyou.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
gift-today152.online;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newupgradesystemreadyformacandpc.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfectsystems-pcandmacalike.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdate.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdate.club;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
egroundzero.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
upgrade4lifesysformacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
heysnakes.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
aqdyao.com;MALWARE;ANY_PLATFORM;URL
webkamovies.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
picp.net;MALWARE;ANY_PLATFORM;URL
yourultimateupdater4now.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
bt1024.org;MALWARE;ANY_PLATFORM;URL
getupdatesfreeforfunusefree.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
av12av.org;MALWARE;ANY_PLATFORM;URL
marutiarenanow.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
78kan.net;MALWARE;ANY_PLATFORM;URL
6122.net;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
nowsysforpcandmac.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
livecheck4updatefreeforsystemspcandmacalike.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafest-softcenter.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
livecheck4updatefreeforsystemspcandmacalike.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
kbdyw.com;MALWARE;ANY_PLATFORM;URL
down911.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
2013hr.com;MALWARE;ANY_PLATFORM;URL
yys5.com;MALWARE;ANY_PLATFORM;URL
ultimatesetreadysystems2updatenew.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
taoluyingyuan.com;MALWARE;ANY_PLATFORM;URL
readyupdatepreparedforfreesystems.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
couchtuner.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupdate.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupdate.club;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
msehfegran.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
circleporter.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
52tvb.com;MALWARE;ANY_PLATFORM;URL
thebiggerandstableupdates.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
bestfabolousupdatesyoushouldtrynow.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
qilinav.com;MALWARE;ANY_PLATFORM;URL
theperfectsoftsystems-forvideopcandmac.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thefinalsystemsformacandpc.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetnewfreeallsoftupgradesystems.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
robotmatch.cn;MALWARE;ANY_PLATFORM;URL
gettyinstallsyouwilllove.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
watchseries.eu;MALWARE;ANY_PLATFORM;URL
getsoftsthatyouwillinstallrightaway.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandfastestupdatethereis.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
freeforallsyspcandmacupgrades.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourmedia4safeupdate.top;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
setupnowsysformacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
youmzi.com;MALWARE;ANY_PLATFORM;URL
epsane.net;MALWARE;ANY_PLATFORM;URL
997m.com;MALWARE;ANY_PLATFORM;URL
wqwklhaggler.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
henbt.com;MALWARE;ANY_PLATFORM;URL
yluzsgkvperfecter.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
aqdyak.com;MALWARE;ANY_PLATFORM;URL
theultimatesystemforbigupgrading.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourbiggestultimateupgrading.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
bzriv3.blogspot.mx;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hdwan99.com;MALWARE;ANY_PLATFORM;URL
ultrasoftinfotechonline.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandstableupdate.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
bestfabolousupdatesyoushouldtryfree.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
strongpredatorxj.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursystemsforvideoandaudioupdate.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursystemsforvideoandaudioupdate.info;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
getnewmacdmgafile.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
lwjgyvemodulating.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softnewreadyfree4systemsmacandpc.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowinstallupgradefreeforsystemspcandmacs.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
soft-centre4systemspcandmacalike.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
pleasedontbracket.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcodeforfreeupdates.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
gift-givers-today.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
02ve.com;MALWARE;ANY_PLATFORM;URL
sz260.com;MALWARE;ANY_PLATFORM;URL
soft-centre4systemspcandmacalikes.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandfastestupdatethereisset.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ready4maintainsysforpcandmac.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimate-videoandaudiomedia2upgrade.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourultimateupdater4now.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursafemedia4upgrade.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
stereopolicy.info;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
idy360.com;MALWARE;ANY_PLATFORM;URL
tumultuous.party;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softupdatefree4systemsmacandpc.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourultimatefastsystemupgrades.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourultimatefastsystemupgrades.top;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
theultimatesystems-forvideoupgrade.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursystemsforvideoandaudioupdates.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursystemsforvideoandaudioupdates.download;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
plethoraofgifts.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandbetterupdatenew.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
cuqjvxtcecocides.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe2upgrade.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe2upgrade.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
cplahezvperais.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
joinedprizestoday.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfect-systems4upgradesforfree.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcodeforfreedeveloped4you.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforbigupdates.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ppdy.cc;MALWARE;ANY_PLATFORM;URL
yourultimatefastsystemupdate.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
whenupgradesysformacandpc.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
morecapsplease.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandstableupdates.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
runningmanfen.com;MALWARE;ANY_PLATFORM;URL
softforfastandsafeultimateupdate.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdate.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thebiggerandstable2update.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsyavleupgrades2now.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ask24updateultimateformacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
soft-centre4systemspcandmacalike.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
pojiew.cn;MALWARE;ANY_PLATFORM;URL
vogsoftlabs.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ruzwsllemon.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
goodupdatesyouwillusefree.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
howgetnewupdatesandinstallsalways.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hssoft.wapka.mobi;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softupdatefree4systemsmacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
zei6.com;MALWARE;ANY_PLATFORM;URL
ready4updatesysforpcandmac.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
se7788.us;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
deniedaccess44x545error.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
keen-on-prizes.webcam;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
workingversionpreparedforpcandmac.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandbetterupdate.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
updatesoftwaresysforpcandmac.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
kan8090.com;MALWARE;ANY_PLATFORM;URL
mlbstream.tv;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
kuaizip.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thebigandsyavleupgradingnow.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
app2updateprepareforpcandmac.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourbiggestultimateupgrades.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforsoftdownloading.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
steel-spot.com;MALWARE;ANY_PLATFORM;URL
techpronow.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
91pron.co;MALWARE;ANY_PLATFORM;URL
getyourupdatesthatyouwilllove.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystems-forvideoupdates.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfectserver4videoandaudiopcandmac.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
bestavaliableinsthatyouwillfound.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
2yxs.com;MALWARE;ANY_PLATFORM;URL
thebigandsafe4upgrading.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowupgrade24freeforsystemsetpcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ks321.com;MALWARE;ANY_PLATFORM;URL
getsoftsyouwillinstallrightaway.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforbigupdate.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
mallclub.ru;MALWARE;ANY_PLATFORM;URL
thebigandsyavleupgradingnow.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsyavleupgradingnow.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thesoft-center4me.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
mydispetch.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourbiggestandbestupgrading.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
adsforawesomeupdatestohave.online;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
longhd.net;MALWARE;ANY_PLATFORM;URL
downloadit.club;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
theperfectsoft-centresystemsoldest.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thc.org;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
24check4updatesfree4systemsmacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
kltvv.top;MALWARE;ANY_PLATFORM;URL
livecheck2updatefreeforsystemspcandmacalike.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
selyminessive.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursafemedia4upgrading.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursafemedia4upgrading.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupdates.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
dmasti.pk;MALWARE;ANY_PLATFORM;URL
instant-winner133.online;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe4upgrading.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe4upgrading.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
pleaseupdatesysformacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newversionupdatesysformacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursafemedia4upgrades.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
checksoftpreparedformacandpc.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourbiggestandbestupgrades.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrade.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrade.info;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
learn2upgradefreeforpcandmacalike.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcodeforfreeupgrades.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesoft-center4everyone.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
avseba.com;MALWARE;ANY_PLATFORM;URL
preparealways2systems4upgrade.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupdate.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestmedia2upgrades.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
soft-centresyspcandmacalikes.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandbetterupdates.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
accompanyingaward.accountant;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfectsystems4updates.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
beingabsolutehuman.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforsoftdownloading.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe4upgrade.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe4upgrade.info;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
livesupdradesfreeforsyspcandmacalike.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
sou9.cc;MALWARE;ANY_PLATFORM;URL
hqmh8.com;MALWARE;ANY_PLATFORM;URL
theperfectsoft-centresystemsoldest.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
goodupdatesyouwillusefree.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
tel99.cn;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
ready4maintainsysforpcandmac.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getallyouneedforeveryonetohaveitawesome.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
awardsforthegang.racing;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
readynewsoftfree4pcandmac.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
readynewsoftfree4pcandmac.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
5uwl.net;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
1secure.host;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thefinalsystemformacandpc.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
gettyinstallsyouwilllovesafe.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
lu95.com;MALWARE;ANY_PLATFORM;URL
fancybloggs.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowinstallupgradefreeforsystemssetpcandmac.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandstable2updating.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
rosmm.com;MALWARE;ANY_PLATFORM;URL
thefinalsystemsformacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupgrade.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupgrade.download;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thesafest-softcenter.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfect4eversystemspcandmacalikes.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfectserver4videoandaudiopcandmac.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
whizbang.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfect-systemsforupdatesforfree.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
com-msoft361.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
updatesoftsysforpcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
xixig8.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupdate.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupdate.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
xieedang123.com;MALWARE;ANY_PLATFORM;URL
exfile.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
hunthome.racing;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdating.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdating.pro;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
blissful-award.racing;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
szlwscoodograph.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
fearfulfoot.men;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfect-center4newsoftwarepcandmac.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
gift-tribune.webcam;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursafemedia4upgrades.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursafemedia4upgrades.download;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thesafeandfreeupdateoperatingsystem.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdateoperatingsystem.pro;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
ugirls8.com;MALWARE;ANY_PLATFORM;URL
thebigandsafe4upgrades.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
systemerror88790.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
updatenewsysforpcandmac.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yayzfdcfolderols.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
blowupprizes.date;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandstable2update.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfectsoftsystems-forvideopcandmac.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowinstallupgradefreeforsystemssetpcandmac.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
pensamentosnomadas.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursystemsforvideoandaudioupdates.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursystemsforvideoandaudioupdates.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
gpsmap.cc;MALWARE;ANY_PLATFORM;URL
k0534.com;MALWARE;ANY_PLATFORM;URL
enyvusmedia.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandstable2updates.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
haoava.com;MALWARE;ANY_PLATFORM;URL
thesafestmedia2update.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestmedia2update.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thesafeandfreeupdateoperatingsystem.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdateoperatingsystem.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
prepareforbiggestmediaupdates.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdates.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
howgetnewupdatesandinstallsalwayssafe.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
keyupgradesysformacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandstable2updating.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandstable2updating.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
securityfail0x00error87.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
repidfires.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimate-upgrades.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimate-upgrades.top;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
ready4maintainsysforpcandmac.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
haiyiyuantq.com;MALWARE;ANY_PLATFORM;URL
yourbiggestultimateupgrades.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
bywaynnecropsy.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
darlbestpro.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourultimateupdaterfornow.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetnewfreeforallupgradesystems.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
